bite_sisters_10	10_135_0.11.28.572	[sound:bite_sisters_10_0.11.28.572-0.11.29.217.mp3]	<img src="bite_sisters_10_0.11.28.895.jpg">	그러면	Then..
bite_sisters_10	10_136_0.11.29.218	[sound:bite_sisters_10_0.11.29.218-0.11.31.383.mp3]	<img src="bite_sisters_10_0.11.30.301.jpg">	이제 그 사수랑 같이 일 안 해도 되겠네요?	You don't have to work with that colleague anymore?
bite_sisters_10	10_137_0.11.33.076	[sound:bite_sisters_10_0.11.33.076-0.11.33.841.mp3]	<img src="bite_sisters_10_0.11.33.459.jpg">	아니요.	Nope.
bite_sisters_10	10_138_0.11.35.203	[sound:bite_sisters_10_0.11.35.203-0.11.36.567.mp3]	<img src="bite_sisters_10_0.11.35.885.jpg">	아 뭐 그래도	But I'm
bite_sisters_10	10_139_0.11.36.568	[sound:bite_sisters_10_0.11.36.568-0.11.38.056.mp3]	<img src="bite_sisters_10_0.11.37.312.jpg">	이제 적응됐어요.	used to it now.
bite_sisters_10	10_140_0.11.38.057	[sound:bite_sisters_10_0.11.38.057-0.11.39.294.mp3]	<img src="bite_sisters_10_0.11.38.676.jpg">	그 여자가 좀	She seems
bite_sisters_10	10_141_0.11.39.820	[sound:bite_sisters_10_0.11.39.820-0.11.42.030.mp3]	<img src="bite_sisters_10_0.11.40.925.jpg">	상태가 괜찮아진 거 같기도 하고	to be better now.
bite_sisters_10	10_142_0.11.42.475	[sound:bite_sisters_10_0.11.42.475-0.11.43.238.mp3]	<img src="bite_sisters_10_0.11.42.857.jpg">	그래요.	Oh.
bite_sisters_10	10_143_0.11.43.535	[sound:bite_sisters_10_0.11.43.535-0.11.46.703.mp3]	<img src="bite_sisters_10_0.11.45.119.jpg">	내 주변에 또라이가 없으면 내가 또라이라는 말이 있잖아요.	They say that if there's no wacko around you, you are the wacko.
bite_sisters_10	10_144_0.11.48.530	[sound:bite_sisters_10_0.11.48.530-0.11.49.116.mp3]	<img src="bite_sisters_10_0.11.48.823.jpg">	네?	Huh?
bite_sisters_10	10_145_0.11.55.249	[sound:bite_sisters_10_0.11.55.249-0.11.56.067.mp3]	<img src="bite_sisters_10_0.11.55.658.jpg">	그래도 저는	But I wouldn't be
bite_sisters_10	10_146_0.11.56.068	[sound:bite_sisters_10_0.11.56.068-0.11.57.436.mp3]	<img src="bite_sisters_10_0.11.56.752.jpg">	그런 꼰대는 안 되죠.	such a boomer.
bite_sisters_10	10_147_0.11.57.437	[sound:bite_sisters_10_0.11.57.437-0.11.58.916.mp3]	<img src="bite_sisters_10_0.11.58.177.jpg">	그쵸 그쵸.	Yeah, yeah.
bite_sisters_10	10_148_0.12.03.072	[sound:bite_sisters_10_0.12.03.072-0.12.04.208.mp3]	<img src="bite_sisters_10_0.12.03.640.jpg">	아 근데 언니	I think you have
bite_sisters_10	10_149_0.12.04.837	[sound:bite_sisters_10_0.12.04.837-0.12.06.832.mp3]	<img src="bite_sisters_10_0.12.05.835.jpg">	옷 은근 잘 입는 거 같아요.	a good fashion sense.
bite_sisters_10	10_150_0.12.07.631	[sound:bite_sisters_10_0.12.07.631-0.12.08.877.mp3]	<img src="bite_sisters_10_0.12.08.254.jpg">	옷 어디서 사요?	Where do you buy clothes?
bite_sisters_10	10_151_0.12.09.698	[sound:bite_sisters_10_0.12.09.698-0.12.10.603.mp3]	<img src="bite_sisters_10_0.12.10.151.jpg">	이거요?	This?
bite_sisters_10	10_152_0.12.51.268	[sound:bite_sisters_10_0.12.51.268-0.12.52.677.mp3]	<img src="bite_sisters_10_0.12.51.973.jpg">	거기 옷 가게 재밌는데.	The clothes shop is fun.
bite_sisters_10	10_153_0.12.53.483	[sound:bite_sisters_10_0.12.53.483-0.12.54.651.mp3]	<img src="bite_sisters_10_0.12.54.067.jpg">	같이 한번 가보실래요?	Want to go there with me?
bite_sisters_10	10_154_0.12.55.275	[sound:bite_sisters_10_0.12.55.275-0.12.58.128.mp3]	<img src="bite_sisters_10_0.12.56.702.jpg">	[그동안 바이트 씨스터즈를 사랑해주셔서 감사합니다]	[Thanks for giving love to BITE SISTERS till now]
bite_sisters_10	10_155_0.12.58.129	[sound:bite_sisters_10_0.12.58.129-0.13.03.953.mp3]	<img src="bite_sisters_10_0.13.01.041.jpg">	[바이트 씨스터즈]	[BITE SISTERS]
